Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,InfoDate,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,DateSurvey,EmployeeID,Attrition,retirementDate,retirementType,resignationReason
49,Travel_Frequently,Sales,1,4,Life Sciences,1,4154,Female,2,Manufacturing Director,Married,58100,1.0,Y,21,8,1,10.0,2,10,1,7,2015-12-31,4154,3.0,2.0,3.0,2015-12-31,,,,,
37,Travel_Rarely,Research & Development,2,3,Life Sciences,1,8565,Male,1,Sales Executive,Single,56470,6.0,Y,19,8,0,7.0,2,0,0,0,2015-12-31,8565,4.0,3.0,3.0,2015-12-31,,,,,
33,Travel_Frequently,Research & Development,10,2,Medical,1,4156,Male,2,Research Scientist,Married,34200,1.0,Y,14,8,0,8.0,3,8,3,0,2015-12-31,4156,4.0,3.0,3.0,2015-12-31,,,,,
27,Travel_Rarely,Sales,5,4,Medical,1,4157,Female,4,Manufacturing Director,Married,44000,9.0,Y,17,8,1,6.0,3,2,2,2,2015-12-31,4157,1.0,2.0,3.0,2015-12-31,,,,,
32,Travel_Frequently,Research & Development,9,2,Medical,1,4158,Female,2,Research Scientist,Single,35000,0.0,Y,16,8,1,8.0,2,7,3,6,2015-12-31,4158,4.0,4.0,2.0,2015-12-31,,,,,
59,Travel_Rarely,Sales,2,2,Marketing,1,4159,Female,5,Sales Representative,Married,20660,4.0,Y,12,8,1,12.0,3,1,0,0,2015-12-31,4159,3.0,1.0,2.0,2015-12-31,,,,,
30,Travel_Rarely,Research & Development,11,4,Medical,1,4160,Male,2,Laboratory Technician,Divorced,171690,1.0,Y,17,8,2,1.0,2,1,0,0,2015-12-31,4160,4.0,3.0,3.0,2015-12-31,,,,,
38,Travel_Frequently,Sales,18,4,Life Sciences,1,4161,Male,2,Healthcare Representative,Single,41620,0.0,Y,15,8,1,10.0,1,9,1,8,2015-12-31,4161,4.0,3.0,3.0,2015-12-31,,,,,
36,Travel_Rarely,Research & Development,7,3,Life Sciences,1,4162,Male,1,Sales Executive,Married,92040,6.0,Y,23,8,1,17.0,2,7,7,7,2015-12-31,4162,3.0,3.0,2.0,2015-12-31,,,,,
35,Travel_Rarely,Human Resources,3,4,Human Resources,1,4163,Male,2,Manager,Married,32940,0.0,Y,11,8,0,6.0,2,5,0,3,2015-12-31,4163,1.0,2.0,3.0,2015-12-31,,,,,
29,Travel_Rarely,Sales,29,4,Life Sciences,1,4164,Male,2,Laboratory Technician,Single,21270,0.0,Y,11,8,1,10.0,3,9,0,8,2015-12-31,4164,4.0,3.0,3.0,2015-12-31,,,,,
31,Travel_Rarely,Research & Development,2,2,Medical,1,4165,Male,2,Laboratory Technician,Divorced,39750,1.0,Y,15,8,1,5.0,3,5,4,3,2015-12-31,4165,1.0,3.0,2.0,2015-12-31,,,,,
34,Travel_Rarely,Research & Development,28,3,Technical Degree,1,4166,Male,1,Laboratory Technician,Divorced,107930,0.0,Y,11,8,3,3.0,1,2,1,2,2015-12-31,4166,2.0,4.0,3.0,2015-12-31,,,,,
28,Travel_Rarely,Research & Development,1,4,Life Sciences,1,8577,Male,5,Research Director,Single,100960,5.0,Y,13,8,0,6.0,2,4,0,3,2015-12-31,8577,3.0,3.0,3.0,2015-12-31,,,,,
29,Travel_Rarely,Research & Development,16,2,Life Sciences,1,4168,Female,4,Laboratory Technician,Divorced,36460,1.0,Y,14,8,0,10.0,3,10,8,8,2015-12-31,4168,2.0,1.0,3.0,2015-12-31,,,,,
32,Travel_Rarely,Human Resources,22,3,Human Resources,1,4169,Female,2,Research Director,Divorced,74460,0.0,Y,19,8,0,7.0,3,6,0,5,2015-12-31,4169,1.0,2.0,2.0,2015-12-31,,,,,
22,Non-Travel,Research & Development,8,3,Life Sciences,1,4170,Female,3,Sales Executive,Divorced,108510,1.0,Y,16,8,1,1.0,2,1,0,0,2015-12-31,4170,4.0,4.0,2.0,2015-12-31,,,,,
53,Travel_Rarely,Research & Development,11,3,Medical,1,4171,Male,2,Manager,Married,21090,2.0,Y,13,8,0,31.0,3,25,3,7,2015-12-31,4171,1.0,4.0,3.0,2015-12-31,,,,,
38,Travel_Rarely,Research & Development,29,3,Life Sciences,1,4172,Female,1,Manufacturing Director,Single,37220,5.0,Y,14,8,0,6.0,0,3,1,2,2015-12-31,4172,4.0,4.0,3.0,2015-12-31,,,,,
24,Non-Travel,Research & Development,1,5,Life Sciences,1,4173,Male,3,Research Scientist,Divorced,93800,0.0,Y,16,8,0,5.0,2,4,1,3,2015-12-31,4173,1.0,3.0,2.0,2015-12-31,,,,,
36,Travel_Rarely,Research & Development,1,3,Life Sciences,1,8584,Male,1,Research Director,Single,54860,7.0,Y,12,8,1,10.0,2,5,0,3,2015-12-31,8584,3.0,1.0,3.0,2015-12-31,,,,,
34,Travel_Rarely,Sales,24,3,Marketing,1,4175,Male,4,Research Scientist,Single,27420,0.0,Y,11,8,1,13.0,2,12,2,11,2015-12-31,4175,1.0,2.0,3.0,2015-12-31,,,,,
21,Travel_Rarely,Sales,2,3,Life Sciences,1,4176,Male,2,Manufacturing Director,Single,137570,1.0,Y,12,8,1,0.0,3,0,0,0,2015-12-31,4176,3.0,4.0,3.0,2015-12-31,,,,,
34,Travel_Rarely,Sales,15,2,Marketing,1,8587,Female,2,Research Scientist,Single,84630,2.0,Y,13,8,0,8.0,2,4,1,3,2015-12-31,8587,2.0,1.0,3.0,2015-12-31,,,,,
53,Travel_Rarely,Sales,2,1,Life Sciences,1,4178,Male,5,Human Resources,Divorced,31620,4.0,Y,15,8,0,26.0,4,14,4,8,2015-12-31,4178,3.0,3.0,2.0,2015-12-31,,,,,
32,Travel_Frequently,Research & Development,10,3,Medical,1,8589,Female,2,Manufacturing Director,Single,165980,1.0,Y,13,8,0,10.0,2,10,6,7,2015-12-31,8589,2.0,1.0,3.0,2015-12-31,,,,,
42,Travel_Rarely,Research & Development,10,3,Technical Degree,1,4180,Male,2,Laboratory Technician,Married,66510,0.0,Y,20,8,0,10.0,5,9,4,2,2015-12-31,4180,3.0,2.0,3.0,2015-12-31,,,,,
44,Travel_Rarely,Research & Development,3,1,Life Sciences,1,4181,Female,1,Manufacturing Director,Married,23450,3.0,Y,15,8,2,24.0,0,22,5,17,2015-12-31,4181,1.0,4.0,3.0,2015-12-31,,,,,
46,Travel_Rarely,Sales,2,3,Life Sciences,1,4182,Female,1,Research Scientist,Single,34200,3.0,Y,13,8,2,22.0,3,2,2,1,2015-12-31,4182,2.0,1.0,2.0,2015-12-31,,,,,
33,Travel_Rarely,Sales,3,3,Medical,1,4183,Male,1,Manufacturing Director,Single,43730,4.0,Y,14,8,0,7.0,3,1,0,0,2015-12-31,4183,3.0,4.0,3.0,2015-12-31,,,,,
44,Travel_Rarely,Human Resources,26,3,Life Sciences,1,4184,Male,5,Healthcare Representative,Married,47590,2.0,Y,21,8,0,9.0,2,4,1,3,2015-12-31,4184,4.0,4.0,4.0,2015-12-31,,,,,
30,Travel_Rarely,Research & Development,1,4,Technical Degree,1,4185,Female,1,Research Scientist,Single,53010,1.0,Y,16,8,1,10.0,3,10,1,8,2015-12-31,4185,4.0,3.0,3.0,2015-12-31,,,,,
39,Travel_Rarely,Human Resources,1,4,Medical,1,8596,Male,1,Sales Executive,Married,36730,3.0,Y,14,8,1,19.0,3,1,0,0,2015-12-31,8596,4.0,4.0,4.0,2015-12-31,,,,,
24,Travel_Rarely,Human Resources,2,5,Human Resources,1,8597,Male,3,Sales Executive,Married,47680,2.0,Y,11,8,1,6.0,2,2,2,0,2015-12-31,8597,2.0,4.0,2.0,2015-12-31,,,,,
43,Travel_Rarely,Sales,9,5,Technical Degree,1,4188,Female,1,Research Director,Divorced,12740,1.0,Y,19,8,0,6.0,3,5,1,4,2015-12-31,4188,4.0,3.0,2.0,2015-12-31,,,,,
50,Travel_Rarely,Research & Development,12,4,Medical,1,8599,Male,1,Research Director,Married,49000,1.0,Y,11,8,0,3.0,3,3,0,2,2015-12-31,8599,1.0,3.0,3.0,2015-12-31,,,,,
35,Travel_Rarely,Sales,2,4,Marketing,1,4190,Male,3,Manufacturing Director,Married,104660,1.0,Y,13,8,0,2.0,1,2,2,2,2015-12-31,4190,4.0,4.0,3.0,2015-12-31,,,,,
36,Travel_Rarely,Research & Development,25,1,Life Sciences,1,4191,Female,4,Sales Executive,Married,170070,9.0,Y,12,8,1,6.0,2,1,0,0,2015-12-31,4191,2.0,1.0,4.0,2015-12-31,,,,,
33,Travel_Frequently,Sales,9,2,Marketing,1,4192,Male,4,Human Resources,Married,29090,2.0,Y,11,8,0,10.0,2,5,1,3,2015-12-31,4192,3.0,1.0,3.0,2015-12-31,,,,,
35,Travel_Rarely,Research & Development,10,1,Medical,1,4193,Male,1,Research Scientist,Divorced,57650,1.0,Y,14,8,1,1.0,2,1,0,0,2015-12-31,4193,3.0,4.0,3.0,2015-12-31,,,,,
27,Travel_Rarely,Sales,8,2,Marketing,1,4194,Female,3,Research Scientist,Divorced,45990,1.0,Y,15,8,1,1.0,3,1,0,0,2015-12-31,4194,4.0,1.0,3.0,2015-12-31,,,,,
26,Travel_Rarely,Sales,4,3,Marketing,1,8605,Male,2,Manager,Single,24040,1.0,Y,12,8,0,1.0,6,1,0,1,2015-12-31,8605,1.0,3.0,2.0,2015-12-31,,,,,
27,Travel_Frequently,Sales,24,3,Life Sciences,1,4196,Male,4,Healthcare Representative,Single,31720,1.0,Y,20,8,1,9.0,1,9,1,7,2015-12-31,4196,4.0,3.0,3.0,2015-12-31,,,,,
30,Travel_Frequently,Research & Development,1,4,Medical,1,4197,Male,1,Research Scientist,Single,20330,1.0,Y,14,8,1,12.0,3,12,3,7,2015-12-31,4197,3.0,4.0,3.0,2015-12-31,,,,,
41,Travel_Rarely,Sales,20,4,Marketing,1,8608,Male,2,Sales Executive,Married,102090,1.0,Y,13,8,1,23.0,2,22,15,8,2015-12-31,8608,2.0,3.0,3.0,2015-12-31,,,,,
34,Non-Travel,Research & Development,7,2,Technical Degree,1,4199,Female,1,Research Scientist,Single,86200,0.0,Y,13,8,1,10.0,2,9,8,7,2015-12-31,4199,2.0,3.0,3.0,2015-12-31,,,,,
37,Travel_Rarely,Research & Development,17,3,Life Sciences,1,4200,Female,3,Sales Executive,Married,20640,4.0,Y,16,8,0,8.0,3,1,0,0,2015-12-31,4200,2.0,2.0,3.0,2015-12-31,,,,,
46,Travel_Frequently,Research & Development,20,3,Technical Degree,1,4201,Male,3,Sales Executive,Single,40350,4.0,Y,14,8,1,14.0,2,9,0,8,2015-12-31,4201,1.0,4.0,3.0,2015-12-31,,,,,
35,Travel_Rarely,Research & Development,8,4,Medical,1,4202,Female,3,Research Scientist,Married,38380,1.0,Y,16,8,1,1.0,2,1,0,1,2015-12-31,4202,4.0,4.0,3.0,2015-12-31,,,,,
48,Travel_Rarely,Research & Development,2,4,Technical Degree,1,8613,Female,1,Sales Executive,Single,45910,9.0,Y,16,8,0,23.0,6,1,0,0,2015-12-31,8613,1.0,3.0,3.0,2015-12-31,,,,,
28,Travel_Rarely,Research & Development,10,1,Medical,1,8614,Male,1,Sales Executive,Single,25610,1.0,Y,22,8,1,2.0,3,2,2,2,2015-12-31,8614,3.0,3.0,2.0,2015-12-31,,,,,
44,Travel_Rarely,Research & Development,1,1,Medical,1,4205,Female,3,Research Scientist,Divorced,15630,5.0,Y,12,8,2,9.0,3,4,1,3,2015-12-31,4205,2.0,1.0,2.0,2015-12-31,,,,,
35,Non-Travel,Research & Development,5,4,Technical Degree,1,4206,Female,3,Manufacturing Director,Married,48980,2.0,Y,15,8,2,10.0,2,4,2,3,2015-12-31,4206,3.0,1.0,3.0,2015-12-31,,,,,
26,Travel_Rarely,Research & Development,4,4,Life Sciences,1,4207,Female,3,Sales Executive,Married,47890,7.0,Y,20,8,1,5.0,2,2,0,0,2015-12-31,4207,3.0,4.0,2.0,2015-12-31,,,,,
33,Travel_Frequently,Sales,29,4,Life Sciences,1,4208,Female,1,Human Resources,Single,31800,1.0,Y,14,8,1,15.0,2,15,8,12,2015-12-31,4208,1.0,4.0,3.0,2015-12-31,,,,,
35,Travel_Frequently,Research & Development,15,3,Medical,1,4209,Male,3,Manufacturing Director,Married,65490,1.0,Y,20,8,0,9.0,3,9,1,8,2015-12-31,4209,2.0,1.0,2.0,2015-12-31,,,,,
35,Travel_Rarely,Human Resources,3,2,Life Sciences,1,4210,Female,1,Laboratory Technician,Married,63880,3.0,Y,13,8,0,4.0,6,2,2,2,2015-12-31,4210,3.0,1.0,3.0,2015-12-31,,,,,
31,Travel_Rarely,Sales,10,2,Life Sciences,1,4211,Female,2,Research Scientist,Divorced,112440,3.0,Y,12,8,1,10.0,3,7,1,7,2015-12-31,4211,4.0,4.0,2.0,2015-12-31,,,,,
37,Travel_Rarely,Sales,4,3,Marketing,1,4212,Male,4,Human Resources,Divorced,160320,1.0,Y,13,8,0,7.0,2,7,0,7,2015-12-31,4212,1.0,3.0,4.0,2015-12-31,,,,,
32,Travel_Rarely,Research & Development,21,3,Other,1,4213,Male,2,Sales Executive,Married,23620,1.0,Y,11,8,0,9.0,2,9,7,8,2015-12-31,4213,1.0,4.0,3.0,2015-12-31,,,,,
38,Travel_Frequently,Research & Development,25,3,Medical,1,4214,Male,2,Manufacturing Director,Single,163280,1.0,Y,17,8,3,10.0,2,10,9,9,2015-12-31,4214,4.0,4.0,3.0,2015-12-31,,,,,
50,Travel_Rarely,Sales,2,4,Marketing,1,4215,Female,4,Research Scientist,Divorced,83760,5.0,Y,14,8,3,29.0,2,27,13,8,2015-12-31,4215,2.0,3.0,2.0,2015-12-31,,,,,
59,Travel_Rarely,Research & Development,1,3,Technical Degree,1,4216,Male,1,Laboratory Technician,Single,166060,7.0,Y,11,8,0,28.0,6,21,7,9,2015-12-31,4216,1.0,1.0,2.0,2015-12-31,,,,,
36,Travel_Rarely,Sales,1,2,Marketing,1,4217,Female,2,Sales Executive,Divorced,86060,1.0,Y,14,8,2,17.0,3,17,12,8,2015-12-31,4217,3.0,3.0,3.0,2015-12-31,,,,,
55,Travel_Rarely,Research & Development,7,3,Medical,1,4218,Male,3,Research Scientist,Divorced,22720,2.0,Y,17,8,1,21.0,2,5,0,2,2015-12-31,4218,4.0,3.0,3.0,2015-12-31,,,,,
36,Travel_Frequently,Research & Development,3,3,Life Sciences,1,4219,Female,2,Laboratory Technician,Single,20180,1.0,Y,13,8,0,6.0,5,6,0,3,2015-12-31,4219,2.0,2.0,3.0,2015-12-31,,,,,
45,Travel_Rarely,Research & Development,1,2,Medical,1,4220,Female,1,Sales Executive,Divorced,70830,2.0,Y,12,8,1,25.0,5,1,0,0,2015-12-31,4220,2.0,,3.0,2015-12-31,,,,,
35,Travel_Frequently,Human Resources,9,3,Other,1,4221,Female,2,Sales Representative,Married,40840,4.0,Y,13,8,1,5.0,3,3,1,2,2015-12-31,4221,2.0,1.0,2.0,2015-12-31,,,,,
36,Travel_Rarely,Sales,7,2,Life Sciences,1,8632,Male,4,Laboratory Technician,Married,144110,0.0,Y,18,8,3,2.0,2,1,0,0,2015-12-31,8632,4.0,3.0,2.0,2015-12-31,,,,,
59,Travel_Frequently,Research & Development,10,4,Life Sciences,1,4223,Male,3,Research Scientist,Single,23080,7.0,Y,19,8,1,20.0,4,4,1,3,2015-12-31,4223,1.0,3.0,2.0,2015-12-31,,,,,
29,Travel_Rarely,Research & Development,28,4,Life Sciences,1,4224,Female,1,Sales Representative,Married,48410,0.0,Y,11,8,0,6.0,3,5,0,4,2015-12-31,4224,3.0,2.0,3.0,2015-12-31,,,,,
31,Travel_Rarely,Research & Development,3,2,Medical,1,4225,Female,3,Sales Executive,Single,42850,1.0,Y,21,8,1,1.0,2,1,1,0,2015-12-31,4225,3.0,2.0,3.0,2015-12-31,,,,,
32,Travel_Rarely,Sales,3,4,Life Sciences,1,4226,Male,2,Manufacturing Director,Married,97150,1.0,Y,15,8,1,10.0,1,10,0,9,2015-12-31,4226,2.0,2.0,3.0,2015-12-31,,,,,
36,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4227,Male,2,Sales Representative,Married,43200,,Y,17,8,0,5.0,2,1,0,0,2015-12-31,4227,2.0,4.0,3.0,2015-12-31,,,,,
31,Travel_Rarely,Research & Development,27,3,Medical,1,4228,Female,2,Research Director,Single,21320,1.0,Y,18,8,0,11.0,3,11,1,8,2015-12-31,4228,3.0,4.0,3.0,2015-12-31,,,,,
35,Travel_Rarely,Research & Development,2,4,Medical,1,4229,Male,2,Healthcare Representative,Single,101240,0.0,Y,14,8,1,16.0,2,15,2,8,2015-12-31,4229,3.0,1.0,3.0,2015-12-31,,,,,
45,Travel_Rarely,Human Resources,14,3,Human Resources,1,4230,Female,1,Sales Executive,Married,54730,4.0,Y,13,8,0,17.0,3,0,0,0,2015-12-31,4230,4.0,1.0,4.0,2015-12-31,,,,,
37,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4231,Female,3,Sales Executive,Single,52070,4.0,Y,17,8,3,16.0,3,5,0,2,2015-12-31,4231,1.0,3.0,4.0,2015-12-31,,,,,
46,Travel_Rarely,Research & Development,9,3,Medical,1,4232,Male,3,Manager,Divorced,164370,8.0,Y,15,8,1,16.0,0,4,0,2,2015-12-31,4232,2.0,2.0,3.0,2015-12-31,,,,,
30,Travel_Rarely,Sales,18,3,Life Sciences,1,4233,Male,4,Human Resources,Married,22960,1.0,Y,18,8,1,10.0,2,10,3,0,2015-12-31,4233,4.0,4.0,2.0,2015-12-31,,,,,
35,Travel_Rarely,Research & Development,20,4,Life Sciences,1,4234,Female,3,Human Resources,Single,40690,1.0,Y,13,8,0,6.0,5,6,0,4,2015-12-31,4234,2.0,3.0,3.0,2015-12-31,,,,,
55,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4235,Female,2,Laboratory Technician,Married,74410,3.0,Y,12,8,1,24.0,4,1,1,0,2015-12-31,4235,1.0,4.0,3.0,2015-12-31,,,,,
38,Non-Travel,Sales,11,1,Marketing,1,4236,Male,2,Laboratory Technician,Divorced,24300,7.0,Y,13,8,2,17.0,2,13,1,9,2015-12-31,4236,2.0,4.0,3.0,2015-12-31,,,,,
34,Travel_Rarely,Research & Development,8,2,Medical,1,4237,Male,1,Research Scientist,Married,58780,1.0,Y,14,8,0,5.0,1,5,1,3,2015-12-31,4237,1.0,2.0,3.0,2015-12-31,,,,,
56,Travel_Rarely,Human Resources,2,1,Medical,1,4238,Male,2,Sales Executive,Single,26440,4.0,Y,11,8,1,37.0,2,6,0,2,2015-12-31,4238,4.0,4.0,2.0,2015-12-31,,,,,
23,Travel_Rarely,Research & Development,10,3,Medical,1,4239,Male,2,Laboratory Technician,Divorced,64390,3.0,Y,22,8,3,3.0,2,0,0,0,2015-12-31,4239,3.0,1.0,3.0,2015-12-31,,,,,
51,Travel_Rarely,Research & Development,29,4,Life Sciences,1,4240,Female,5,Manufacturing Director,Married,24510,3.0,Y,17,8,0,10.0,2,4,0,3,2015-12-31,4240,4.0,4.0,3.0,2015-12-31,,,,,
30,Travel_Rarely,Sales,8,2,Technical Degree,1,4241,Male,1,Sales Representative,Married,63920,1.0,Y,21,8,1,11.0,2,11,10,8,2015-12-31,4241,3.0,4.0,3.0,2015-12-31,,,,,
46,Travel_Rarely,Sales,1,2,Medical,1,8652,Female,2,Research Scientist,Single,97140,1.0,Y,22,8,0,9.0,0,9,4,7,2015-12-31,8652,3.0,4.0,3.0,2015-12-31,,,,,
40,Travel_Frequently,Research & Development,6,3,Medical,1,4243,Male,1,Healthcare Representative,Married,60770,1.0,Y,16,8,2,22.0,2,22,11,11,2015-12-31,4243,3.0,2.0,2.0,2015-12-31,,,,,
51,Travel_Rarely,Research & Development,8,4,Life Sciences,1,4244,Female,5,Sales Representative,Single,24500,0.0,Y,12,8,1,11.0,2,10,1,0,2015-12-31,4244,3.0,4.0,1.0,2015-12-31,,,,,
30,Travel_Rarely,Research & Development,9,3,Life Sciences,1,4245,Male,1,Manufacturing Director,Divorced,92500,1.0,Y,12,8,3,11.0,0,11,2,7,2015-12-31,4245,3.0,2.0,2.0,2015-12-31,,,,,
46,Travel_Frequently,Research & Development,12,1,Medical,1,4246,Male,1,Laboratory Technician,Married,20740,2.0,Y,15,8,1,21.0,3,10,9,5,2015-12-31,4246,3.0,1.0,2.0,2015-12-31,,,,,
32,Travel_Rarely,Sales,15,3,Marketing,1,4247,Male,1,Research Scientist,Single,101690,1.0,Y,14,8,0,12.0,6,11,5,7,2015-12-31,4247,2.0,3.0,3.0,2015-12-31,,,,,
54,Travel_Rarely,Research & Development,25,1,Medical,1,4248,Female,1,Laboratory Technician,Married,48550,9.0,Y,25,8,1,16.0,2,4,0,3,2015-12-31,4248,1.0,3.0,1.0,2015-12-31,,,,,
24,Travel_Rarely,Sales,6,2,Marketing,1,4249,Male,2,Research Scientist,Married,40870,0.0,Y,20,8,3,4.0,1,3,0,2,2015-12-31,4249,1.0,3.0,2.0,2015-12-31,,,,,
28,Non-Travel,Sales,9,4,Medical,1,4250,Male,2,Laboratory Technician,Married,23670,1.0,Y,13,8,0,5.0,2,5,0,4,2015-12-31,4250,2.0,3.0,4.0,2015-12-31,,,,,
58,Travel_Rarely,Research & Development,8,4,Life Sciences,1,4251,Male,2,Sales Executive,Single,29720,0.0,Y,14,8,0,38.0,2,37,1,8,2015-12-31,4251,4.0,3.0,2.0,2015-12-31,,,,,
44,Non-Travel,Research & Development,23,2,Medical,1,4252,Female,1,Research Scientist,Married,195860,4.0,Y,16,8,0,17.0,3,3,1,2,2015-12-31,4252,2.0,2.0,4.0,2015-12-31,,,,,
37,Travel_Rarely,Human Resources,9,3,Human Resources,1,8663,Male,2,Healthcare Representative,Divorced,54840,4.0,Y,17,8,0,7.0,4,3,0,2,2015-12-31,8663,3.0,1.0,3.0,2015-12-31,,,,,
32,Travel_Rarely,Human Resources,12,2,Human Resources,1,4254,Female,1,Sales Representative,Single,20610,1.0,Y,15,8,1,1.0,2,1,0,0,2015-12-31,4254,4.0,1.0,3.0,2015-12-31,,,,,
20,Travel_Frequently,Sales,4,4,Life Sciences,1,8665,Female,2,Healthcare Representative,Single,99240,1.0,Y,22,8,0,1.0,3,1,1,0,2015-12-31,8665,4.0,4.0,3.0,2015-12-31,,,,,
34,Travel_Rarely,Research & Development,1,4,Other,1,4256,Male,4,Laboratory Technician,Single,41980,1.0,Y,22,8,1,16.0,2,16,2,10,2015-12-31,4256,1.0,3.0,3.0,2015-12-31,,,,,
37,Non-Travel,Sales,24,2,Life Sciences,1,4257,Male,1,Research Scientist,Divorced,68150,5.0,Y,20,8,1,17.0,3,1,0,0,2015-12-31,4257,3.0,4.0,4.0,2015-12-31,,,,,
59,Non-Travel,Research & Development,12,2,Life Sciences,1,4258,Male,2,Sales Executive,Married,47230,9.0,Y,14,8,0,30.0,0,3,2,2,2015-12-31,4258,3.0,4.0,3.0,2015-12-31,,,,,
50,Travel_Frequently,Research & Development,3,4,Medical,1,4259,Male,4,Research Scientist,Married,61420,3.0,Y,13,8,2,28.0,3,8,0,7,2015-12-31,4259,1.0,2.0,2.0,2015-12-31,,,,,
25,Travel_Rarely,Sales,10,1,Marketing,1,8670,Male,2,Research Director,Single,82370,1.0,Y,13,8,0,6.0,6,6,0,3,2015-12-31,8670,3.0,3.0,3.0,2015-12-31,,,,,
25,Travel_Rarely,Research & Development,26,3,Technical Degree,1,4261,Male,1,Laboratory Technician,Married,88530,1.0,Y,22,8,1,2.0,3,2,2,1,2015-12-31,4261,4.0,4.0,3.0,2015-12-31,,,,,
22,Travel_Rarely,Research & Development,2,1,Life Sciences,1,4262,Male,1,Sales Representative,Single,193310,1.0,Y,12,8,1,1.0,2,0,0,0,2015-12-31,4262,2.0,4.0,3.0,2015-12-31,,,,,
51,Travel_Frequently,Research & Development,1,3,Life Sciences,1,4263,Female,1,Sales Executive,Single,20730,3.0,Y,14,8,1,23.0,4,13,12,8,2015-12-31,4263,1.0,1.0,2.0,2015-12-31,,,,,
34,Travel_Frequently,Human Resources,4,4,Life Sciences,1,8674,Female,5,Sales Executive,Single,55620,1.0,Y,15,8,0,9.0,3,9,0,6,2015-12-31,8674,1.0,3.0,3.0,2015-12-31,,,,,
54,Non-Travel,Research & Development,9,3,Life Sciences,1,4265,Male,1,Laboratory Technician,Single,196130,2.0,Y,17,8,0,23.0,5,5,4,4,2015-12-31,4265,4.0,4.0,3.0,2015-12-31,,,,,
24,Travel_Rarely,Research & Development,2,1,Life Sciences,1,4266,Male,2,Laboratory Technician,Married,34070,0.0,Y,13,8,1,6.0,4,5,1,2,2015-12-31,4266,2.0,3.0,3.0,2015-12-31,,,,,
34,Travel_Rarely,Sales,4,3,Marketing,1,4267,Female,2,Sales Representative,Divorced,50630,6.0,Y,12,8,1,12.0,2,1,0,0,2015-12-31,4267,3.0,2.0,3.0,2015-12-31,,,,,
37,Travel_Rarely,Sales,6,1,Technical Degree,1,4268,Male,1,Laboratory Technician,Single,46390,2.0,Y,12,8,2,12.0,3,5,1,3,2015-12-31,4268,3.0,4.0,3.0,2015-12-31,,,,,
34,Travel_Rarely,Sales,9,2,Medical,1,4269,Male,2,Healthcare Representative,Single,48760,2.0,Y,21,8,1,14.0,3,11,5,8,2015-12-31,4269,3.0,1.0,3.0,2015-12-31,,,,,
36,Travel_Frequently,Human Resources,7,3,Medical,1,4270,Male,1,Research Scientist,Married,26900,0.0,Y,11,8,0,10.0,1,9,2,8,2015-12-31,4270,2.0,4.0,3.0,2015-12-31,,,,,
36,Travel_Rarely,Research & Development,1,3,Medical,1,4271,Female,2,Manufacturing Director,Divorced,175670,5.0,Y,13,8,0,7.0,6,1,0,0,2015-12-31,4271,1.0,4.0,3.0,2015-12-31,,,,,
43,Travel_Frequently,Research & Development,3,4,Life Sciences,1,4272,Male,1,Sales Executive,Married,24080,1.0,Y,12,8,1,25.0,3,25,4,12,2015-12-31,4272,3.0,4.0,4.0,2015-12-31,,,,,
30,Travel_Frequently,Research & Development,10,3,Life Sciences,1,4273,Female,3,Healthcare Representative,Divorced,28140,1.0,Y,24,8,0,10.0,2,10,0,9,2015-12-31,4273,1.0,3.0,2.0,2015-12-31,,,,,
33,Non-Travel,Sales,7,3,Life Sciences,1,4274,Male,2,Sales Executive,Married,112450,0.0,Y,21,8,0,8.0,3,7,0,7,2015-12-31,4274,3.0,2.0,4.0,2015-12-31,,,,,
56,Travel_Rarely,Research & Development,15,3,Life Sciences,1,8685,Male,2,Laboratory Technician,Married,33120,9.0,Y,19,8,0,7.0,1,5,4,3,2015-12-31,8685,2.0,2.0,3.0,2015-12-31,,,,,
51,Travel_Rarely,Research & Development,3,2,Other,1,4276,Female,2,Sales Representative,Single,190490,7.0,Y,14,8,1,23.0,2,20,15,15,2015-12-31,4276,1.0,3.0,3.0,2015-12-31,,,,,
31,Travel_Rarely,Research & Development,2,4,Technical Degree,1,8687,Female,3,Sales Executive,Married,21410,4.0,Y,20,8,0,12.0,2,7,7,7,2015-12-31,8687,2.0,3.0,2.0,2015-12-31,,,,,
26,Travel_Rarely,Sales,17,3,Medical,1,4278,Female,2,Manager,Married,57690,1.0,Y,19,8,0,5.0,4,5,4,3,2015-12-31,4278,3.0,2.0,2.0,2015-12-31,,,,,
58,Travel_Rarely,Sales,2,2,Medical,1,8689,Female,1,Research Scientist,Married,43850,1.0,Y,13,8,1,40.0,2,40,15,6,2015-12-31,8689,4.0,4.0,2.0,2015-12-31,,,,,
